"Y","A","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
17.187259685042,1,0,0,1,0,0,3,3,0,4,0,1,1,1,0,1,0,0,0,1,1,0,3,2,3,0,0,2,4,-1,10,10
15.9036772278075,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,1,4,2,2,0,0,2,2,8,10,10
15.5046670137697,1,0,0,1,1,1,0,0,0,2,2,1,0,1,0,1,0,0,0,1,1,1,3,2,1,1,2,2,6,11,12,11
15.4041387696531,1,0,0,1,0,1,3,1,1,3,1,1,0,2,0,0,1,0,1,1,1,1,2,1,1,0,0,4,0,13,13,13
13.5653130182843,0,0,0,1,0,1,2,2,2,2,1,0,0,1,0,0,1,0,0,1,1,0,3,2,1,0,1,4,0,10,12,12
15.8452677275212,0,0,1,1,1,1,3,2,3,2,3,1,0,1,0,0,1,0,1,1,1,1,4,3,1,0,1,4,6,11,11,12
15.3361925991203,0,0,1,1,1,1,1,1,2,2,1,1,0,1,0,0,0,0,0,1,1,1,3,3,3,0,0,2,0,12,11,12
17.7543382269057,1,0,0,1,0,0,3,3,2,4,1,1,1,1,0,1,1,0,0,1,1,0,3,0,3,0,0,0,2,9,12,12
14.4831926465385,0,0,1,1,1,0,2,1,3,2,1,1,0,1,0,0,1,0,0,1,1,1,3,1,1,0,0,0,0,14,15,16
13.0563254733169,0,0,1,1,0,1,2,3,2,2,1,1,0,1,0,0,1,0,1,1,1,1,4,4,0,0,0,4,0,11,11,12
16.722186177493,0,0,0,1,0,1,3,3,4,1,3,1,0,1,0,0,1,0,0,1,1,1,2,2,2,0,1,1,2,13,13,13
16.150051975261,0,0,0,1,0,1,1,0,3,2,3,0,2,2,0,0,1,0,1,1,1,1,4,1,1,0,0,3,0,9,11,12
14.7549209972897,0,0,1,1,1,1,3,3,1,3,0,0,0,0,0,0,1,0,1,1,1,1,3,2,2,0,2,4,0,11,12,11
15.1071179506101,0,0,1,1,0,1,3,2,4,2,0,1,1,1,0,0,1,0,0,1,1,1,4,3,2,0,1,2,0,11,11,12
15.4365448790815,0,0,1,1,0,0,1,1,2,2,1,2,0,2,0,0,1,0,0,1,1,1,3,4,1,0,0,2,0,13,13,14
15.5515892168068,0,0,0,1,0,1,3,3,1,2,1,1,0,0,0,0,1,0,0,1,1,1,3,3,3,0,1,1,6,16,16,16
16.1686424936324,0,0,0,1,0,1,3,3,3,3,3,1,0,2,0,0,1,0,1,1,1,1,2,1,2,0,1,1,10,12,12,13
14.4497521891619,0,0,0,1,0,1,2,2,2,2,3,1,2,1,0,1,1,0,1,1,1,0,4,2,1,0,0,3,2,12,13,13
19.0654418970176,1,0,1,1,0,1,2,1,3,3,0,1,0,0,3,0,1,1,1,1,1,1,4,4,4,1,3,4,2,7,7,6
15.4829220216223,0,0,1,1,1,1,3,2,1,2,1,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,2,4,6,11,11,11
15.6617542725482,0,0,1,1,0,1,3,2,4,2,3,1,0,1,0,0,0,0,0,1,1,1,3,3,0,0,0,0,0,11,12,13
15.7289187169154,0,0,1,1,0,1,3,3,1,1,2,0,0,0,0,0,1,1,0,1,1,1,4,3,1,0,0,4,0,10,11,11
14.732418075808,0,0,1,1,1,1,3,1,4,2,0,1,0,1,0,0,0,0,1,1,1,1,3,4,0,0,2,4,0,11,12,13
16.1507041365973,1,0,1,1,1,1,1,1,2,2,3,1,1,1,0,0,1,0,1,1,1,1,4,3,3,1,3,4,2,9,9,9
14.9140144596715,0,0,0,0,0,1,1,3,3,1,0,1,0,2,0,1,1,0,1,1,1,1,3,2,1,0,0,4,2,9,10,9
18.0539213450248,0,0,0,1,0,1,1,1,3,3,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,2,4,6,9,10,11
14.4340747317224,0,0,1,1,0,1,1,1,2,2,1,1,0,0,0,0,1,0,0,1,1,1,3,1,1,0,1,4,8,10,11,11
14.3221623809524,0,0,1,1,0,1,3,1,1,3,2,1,0,0,0,0,0,0,0,1,1,1,1,1,3,1,3,0,0,10,10,10
13.9981624871327,0,0,1,1,1,0,2,3,3,2,1,1,0,1,0,1,1,1,1,1,1,1,4,2,2,0,0,4,2,11,11,12
16.1179830418372,0,0,1,1,0,1,3,3,4,4,1,1,0,1,0,0,1,1,1,1,1,1,3,3,4,4,4,4,4,11,10,11
15.1241124453378,0,0,1,1,0,1,3,3,1,3,1,1,0,1,0,0,1,1,0,0,1,1,4,3,1,2,3,4,0,9,10,10
16.8915691074345,1,0,1,1,0,1,3,3,3,3,3,1,1,1,0,0,1,0,1,1,1,1,3,2,0,0,0,4,2,14,14,14
14.5840692841424,0,0,1,0,0,1,3,2,4,0,0,1,0,1,0,0,1,0,1,1,1,1,3,4,1,0,0,4,0,12,13,14
16.1695403609922,0,0,1,1,1,1,2,2,2,2,0,1,0,1,0,0,0,0,1,0,1,1,4,2,1,0,0,1,0,12,11,11
15.2771827247259,0,0,1,1,0,1,2,1,2,2,1,1,0,0,0,0,1,0,0,0,1,1,4,3,2,0,0,4,4,11,11,11
15.534155747599,0,0,0,1,0,1,1,2,2,2,2,0,1,0,0,0,1,0,1,1,1,0,2,4,0,0,0,4,4,10,10,10
15.8938994355372,1,0,1,1,1,1,3,2,4,3,1,1,0,2,0,0,1,0,1,1,1,1,4,3,2,0,0,3,0,13,13,13
14.7774945034727,0,0,1,0,0,0,3,3,2,4,3,1,1,2,0,0,1,0,1,1,1,1,1,3,2,0,0,4,4,12,12,12
12.240735709017,0,0,0,0,0,1,2,3,3,1,0,1,0,2,0,1,1,0,1,1,1,1,3,2,1,0,0,4,2,10,11,11
13.0707694059518,0,0,0,0,0,1,1,1,0,2,3,1,0,0,0,1,1,0,1,1,1,0,3,2,0,0,0,1,8,13,12,11
14.7794372436773,1,0,0,1,1,1,1,1,2,2,1,1,1,1,0,0,1,0,1,0,1,1,2,2,2,0,1,2,16,10,10,9
13.9520413120145,0,0,1,1,1,1,3,3,4,2,1,2,0,0,0,0,1,0,0,0,1,1,4,3,2,1,3,4,8,9,10,10
14.7022160256967,1,0,1,1,0,1,3,3,3,4,0,0,0,1,0,0,1,0,1,1,1,1,3,2,2,0,0,4,0,13,14,14
15.0903355820219,0,0,1,1,0,1,1,1,3,3,0,0,0,0,0,1,1,0,0,1,1,1,4,3,0,0,0,0,0,8,9,9
17.3277140512164,0,0,0,1,1,1,1,1,2,0,0,0,1,1,1,1,0,0,1,1,1,1,3,2,2,1,1,4,14,9,10,10
16.5508867875572,1,0,0,1,1,0,3,2,2,2,0,1,0,1,0,1,1,1,1,1,1,1,4,1,1,0,0,4,4,9,10,10
16.4056667814326,1,0,0,1,1,0,2,2,2,3,1,1,0,1,0,0,1,0,0,1,1,1,1,2,4,0,3,2,6,12,11,12
16.4117576823061,1,0,1,1,0,1,3,2,1,3,3,1,0,3,0,0,0,0,1,1,1,1,3,1,1,0,0,1,2,16,16,16
16.1599243241544,0,0,1,1,0,1,3,1,4,2,1,1,0,1,0,0,1,0,0,1,1,0,3,2,2,1,1,4,4,10,11,12
15.02013148492,1,0,0,1,0,1,3,3,3,4,2,0,0,1,0,1,1,0,1,0,1,1,3,3,3,0,0,2,2,12,11,11
15.6007060123575,0,0,0,1,1,1,1,1,3,3,0,1,2,1,0,0,1,0,0,1,1,1,3,2,2,1,2,3,0,13,12,12
14.5483823861552,0,0,0,1,1,1,3,1,1,2,2,1,0,1,0,0,1,0,0,1,1,1,3,2,2,0,0,4,0,15,13,15
15.5258549884424,0,0,1,1,1,0,3,1,1,1,2,0,1,0,0,0,0,0,0,1,1,0,4,4,4,2,3,4,4,9,8,8
